id,created,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_julia,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers,covid_remoto,covid_salario,covid_carga,covid_apoyo
4085,2021-01-15 20:24:05.847595,75000,0,140000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,10,1,México,Cuernavaca,godin,escuela,itservices,nomina,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,,Y,remote,mejor,aumentado,computadora
4086,2021-01-15 20:41:37.534407,33000,0,10000,0,3,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),28,4,1,México,San Andrés Cholula,godin,trabajo,corp,nomina,Y,hombre,pasante,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,remote,desempleo,Igual,computadora
4087,2021-01-15 20:55:39.652804,44000,0,18500,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),39,15,4,México,San jose del cabo,godin,escuela,corp,hibrido,N,hombre,pasante,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,onsite,bajatemp,Igual,
4088,2021-01-15 21:34:40.575439,21000,0,2000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),27,3,1,México,San Luis Potosí,godin,escuela,corp,nomina,Y,mujer,maestria,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,remote,bajatemp,Igual,computadora
4089,2021-01-15 21:41:18.976205,65000,0,100000,0,4,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),44,25,3,México,Monterrey,godin,autodidacta,itservices,nomina,Y,hombre,pasante,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,Y,Y,,Y,,,,Y,Y,Y,Y,Y,Y,Y,Y,remote,igual,aumentado,computadora
4090,2021-01-15 22:16:38.39537,45000,0,80000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,9,6,México,Torreón,godin,escuela,isv,nomina,N,hombre,maestria,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,,,remote,igual,aumentado,computadora
4091,2021-01-15 22:25:36.90835,84000,0,34000,0,8,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),40,18,1,México,CDMX,godin,autodidacta,isv,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,,,remote,igual,Igual,computadora
4092,2021-01-15 22:31:15.041098,0,2200,0,38400,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),37,11,0,Perú,Lima,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,Y,,,,remote,mejor,disminuido,internet
4093,2021-01-15 23:10:44.44335,0,1500,0,200,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),32,8,4,Perú,Lima,godin,online,corp,nomina,N,mujer,universidad,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,igual,aumentado,muebles
4094,2021-01-15 23:17:22.867407,55500,0,0,0,100,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),28,5,0,México,Guadalajara,godin,escuela,startup,honorarios,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,mejor,Igual,
4095,2021-01-15 23:33:24.683843,57000,0,57000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,10,10,México,Ciudad Obregon,godin,escuela,isv,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,Y,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,Y,Y,Y,Y,,,Y,,,remote,igual,Igual,computadora
4096,2021-01-15 23:56:18.174388,35000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,7,4,México,CDMX,godin,escuela,corp,hibrido,Y,mujer,universidad,Y,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,Y,onsite,igual,aumentado,
4097,2021-01-16 00:02:58.162297,70200,0,375000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),48,11,4,México,CDMX,godin,autodidacta,itservices,nomina,N,mujer,phd,,Y,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,,Y,Y,Y,,Y,Y,remote,igual,Igual,"['computadora', 'muebles']"
4098,2021-01-16 00:05:57.749788,60000,0,30000,0,50,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,11,2,México,Cdmx,emprendedor,autodidacta,isv,nomina,Y,hombre,pasante,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,,,,,remote,mejor,aumentado,computadora
4099,2021-01-16 00:24:25.866672,22500,0,130000,0,21,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,2,2,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,Y,Y,Y,,Y,,Y,remote,igual,Igual,"['computadora', 'internet']"
4100,2021-01-16 00:49:38.096316,75000,0,170000,0,15,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),37,15,11,México,Colima,godin,escuela,itservices,hibrido,Y,hombre,universidad,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,Y,Y,Y,Y,Y,,,Y,Y,,remote,mejor,Igual,"['computadora', 'muebles', 'internet']"
4101,2021-01-16 01:12:20.269841,90000,0,40000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,12,1,México,Villahermosa,godin,autodidacta,itservices,nomina,Y,hombre,maestria,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,remote,desempleo,Igual,
4102,2021-01-16 01:28:32.518245,23000,0,11000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),30,6,5,México,León,godin,escuela,itservices,hibrido,N,mujer,universidad,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,igual,Igual,computadora
4103,2021-01-16 02:05:34.253303,0,500,0,0,-40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,3,2,Otro,San Salvador,docente,escuela,uni,honorarios,N,mujer,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,Igual,
4104,2021-01-16 02:39:43.534831,38000,0,15000,0,30,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),29,5,0,México,CDMX,godin,online,itservices,nomina,Y,hombre,universidad,,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,remote,mejor,aumentado,computadora
4105,2021-01-16 03:59:31.435285,78000,0,65000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),32,6,1,México,CDMX,godin,escuela,startup,nomina,Y,mujer,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,Y,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,Y,,,Y,remote,igual,Igual,muebles
4106,2021-01-16 04:15:33.374586,32000,0,483840,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,4,1,México,Querétaro,otro,escuela,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,Y,,Y,,Y,Y,,Y,remote,mejor,Igual,"['computadora', 'muebles']"
4107,2021-01-16 04:28:22.453578,120000,0,70000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),33,11,1,México,CDMX,godin,escuela,startup,nomina,N,hombre,pasante,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,Y,,,Y,remote,igual,aumentado,computadora
4108,2021-01-16 04:44:18.347417,8000,0,2500,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,9,1,México,San Luis Potosí,godin,online,uni,nomina,N,mujer,universidad,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,onsite,bajaperm,aumentado,
4109,2021-01-16 08:06:05.70728,100000,0,100000,0,30,5,Nativo o bilingue (ILR 5),26,3,1,México,Guadalajara,otro,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,,Y,remote,mejor,aumentado,computadora
4110,2021-01-16 10:00:41.006838,28000,0,36000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),30,10,7,México,CDMX,godin,escuela,gobierno,honorarios,N,mujer,universidad,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,bajaperm,aumentado,
4111,2021-01-16 13:40:06.248286,40500,0,80000,0,0,5,Nativo o bilingue (ILR 5),32,14,4,México,León,godin,escuela,corp,nomina,N,mujer,universidad,Y,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,,Y,Y,,Y,Y,,Y,onsite,igual,Igual,computadora
4112,2021-01-16 15:00:24.735785,0,12500,0,25000,6,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),47,23,1,Estados Unidos,"Henderson, NV",godin,escuela,itservices,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,remote,desempleo,aumentado,"['computadora', 'muebles']"
4113,2021-01-16 16:38:04.83113,7500,0,15800,0,160,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),26,1,1,México,San Luis Potosí,godin,escuela,itservices,nomina,N,hombre,universidad,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,remote,igual,Igual,computadora
4114,2021-01-16 19:09:32.612449,70000,0,25000,0,35,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,6,1,México,Aguascalientes,godin,escuela,isv,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,Y,remote,igual,aumentado,computadora
4115,2021-01-16 19:10:35.342949,10000,0,11000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,1,1,México,Colima,godin,escuela,itservices,nomina,Y,mujer,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,"['computadora', 'muebles']"
4116,2021-01-16 19:15:06.65193,58000,0,50000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,18,1,México,Mérida,directivo,autodidacta,itservices,hibrido,Y,hombre,maestria,,,Y,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,remote,igual,aumentado,
4117,2021-01-16 19:54:52.258063,55000,0,30000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,12,1,México,Merida,godin,escuela,isv,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,remote,desempleo,aumentado,computadora
4118,2021-01-16 19:54:56.365497,55000,0,30000,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,12,1,México,Merida,godin,escuela,isv,nomina,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,remote,desempleo,aumentado,computadora
4119,2021-01-16 20:55:14.315133,150000,0,0,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),34,11,2,México,San Gabriel,emprendedor,trabajo,itservices,freelance,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,remote,bajaperm,disminuido,
4120,2021-01-16 21:42:23.324319,24000,0,20000,0,20,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,3,2,México,Colima,godin,online,startup,honorarios,N,hombre,pasante,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,igual,aumentado,
4121,2021-01-16 21:51:58.492811,50000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,7,1,México,Aguascalientes,godin,escuela,startup,hibrido,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,desempleo,disminuido,computadora
4122,2021-01-16 22:09:38.961321,72000,0,950000,0,5,5,Nativo o bilingue (ILR 5),26,7,3,México,Colima,godin,autodidacta,isv,honorarios,Y,mujer,universidad,,,Y,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,Y,,Y,,,,,,remote,igual,aumentado,muebles
4123,2021-01-17 01:36:59.98531,30000,0,10000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),52,25,10,México,Cdmx,godin,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,,,,remote,igual,Igual,
4124,2021-01-17 01:54:45.437339,48000,0,70000,0,4,1,Elemental: Sé lo básico para sobrevivir (ILR 1),47,21,9,México,CDMX,godin,escuela,isv,nomina,N,hombre,pasante,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,Y,,,,Y,,,,,Y,,,,,,,,Y,Y,Y,,Y,Y,remote,igual,disminuido,
4125,2021-01-17 05:53:22.348761,73000,0,35000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),26,2,1,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,,,,Y,onsite,mejor,aumentado,"['computadora', 'muebles']"
4126,2021-01-17 07:19:03.730559,60000,0,600000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),33,7,6,México,CDMX,godin,escuela,itservices,nomina,N,hombre,universidad,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,computadora
4127,2021-01-17 19:05:54.539661,82000,0,250000,0,47,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),30,9,9,México,Cdmx,godin,escuela,itservices,nomina,Y,mujer,maestria,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,Y,Y,,,Y,,,Y,,Y,Y,,Y,,,,Y,Y,remote,mejor,Igual,computadora
4128,2021-01-17 19:39:48.613872,52600,0,120000,0,3,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),52,32,30,México,Lopez Mateos,docente,escuela,uni,nomina,N,hombre,maestria,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,igual,aumentado,
4129,2021-01-18 02:22:00.629311,70000,0,500000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,8,4,México,Guadalajara,godin,escuela,itservices,hibrido,Y,hombre,universidad,,,,,,,,,,,Y,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,Y,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,Y,,Y,,Y,Y,,,remote,igual,Igual,
4130,2021-01-18 03:22:24.416601,85000,0,0,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,6,1,México,León,godin,autodidacta,itservices,honorarios,N,mujer,pasante,,,,,Y,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,Y,Y,,,Y,,,,Y,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,mejor,disminuido,"['computadora', 'muebles', 'internet']"
