id,ip_address,created,recaptcha_score,salarymx,salaryusd,extramx,extrausd,variation,english_num,english_label,age,experience,seniority,country,city,profile,edutype,orgtype,emptype,remote,gender,education,act_dba,act_req,act_arq,act_bi,act_cap,act_dsc,act_spi,act_cons,act_dir,act_doc,act_techwrite,act_devops,act_erp,act_deng,act_techsales,act_prog,act_front,act_pm,act_infosec,act_soporte,act_test,act_uxd,act_ventas,lang_bash,lang_csharp,lang_clang,lang_cobol,lang_dart,lang_delphi,lang_elixir,lang_assm,lang_go,lang_groovy,lang_java,lang_js,lang_kotlin,lang_objc,lang_perl,lang_php,lang_plsql,lang_python,lang_rlang,lang_ruby,lang_rust,lang_scala,lang_swift,lang_vbnet,front_angular,front_phonegap,front_electron,front_flutter,front_ionic,front_ntscript,front_qt,front_react,front_unity,front_vue,front_xamarin,db_dynamo,db_cosmos,db_cassandra,db_elastic,db_firebasert,db_firestore,db_DB2,db_sqlserver,db_mongoDB,db_mysql,db_neo4j,db_oracle,db_pgsql,db_redis,db_sap,dsc_alteryx,dsc_azureml,dsc_dataiku,dsc_domino,dsc_h2o,dsc_watson,dsc_knime,dsc_rapidminer,dsc_sas,dsc_tf,infra_ansible,infra_chef,infra_docker,infra_k8s,infra_oshift,infra_ostack,infra_puppet,infra_terraform,infra_vmware,cert_agile,cert_android,cert_awsdev,cert_awsarch,cert_ba,cert_cisco,cert_cobit,cert_entarch,cert_cgeit,cert_gcloudarch,cert_gdata,cert_gweb,cert_itilint,cert_itilpra,cert_java,cert_linux,cert_msass,cert_msexp,cert_oracle,cert_pmp,cert_sap,cert_scrum,cert_infosec,cert_sixsigma,cert_testing2,cert_testing1,ben_equity,ben_car,ben_family,ben_edu,ben_bonus,ben_housing,ben_parking,ben_gas,ben_gym,ben_flexhours,ben_homeoffice,ben_loan,ben_healthmajor,ben_healthminor,ben_lifeins,ben_cafeteria,ben_cellphone,ben_vouchers
1356,189.209.188.247,2020-01-08 16:49:57.941581,,65000,0,28000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,14,3,México,Guadalajara,godin,trabajo,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,Y,Y,,,
1505,189.163.108.144,2020-01-09 05:46:55.304069,,65000,0,200000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,4,México,Guadalajara,godin,autodidacta,isv,nomina,Y,hombre,maestria,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,Y,Y,Y,Y,Y,Y,,,Y
1836,187.177.161.226,2020-01-09 23:53:56.324222,,65000,0,1000000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,10,México,CDMX,godin,trabajo,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,Y,,,,Y,Y,,Y,,,Y
1648,201.151.220.190,2020-01-09 16:08:00.237977,,64500,0,60000,0,5,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,14,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,Y,,,Y,Y,Y,,Y,,,,Y
253,2806:106e:12:3478:881d:8794:e265:5357,2019-12-26 16:31:45.910985,,62000,0,64000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),40,14,2,México,Estado de México,godin,trabajo,startup,nomina,N,hombre,phd,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,Y,,Y,,,
360,200.52.94.50,2019-12-26 19:55:12.461428,,60000,0,300000,0,30,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,14,7,México,CDMX,independiente,autodidacta,freelance,hibrido,N,hombre,pasante,,,,,,,,,,,,,,,,Y,Y,Y,,,,,,Y,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,,,Y
1964,200.68.128.80,2020-01-10 19:08:19.80199,,60000,0,80000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,14,4,México,CDMX,directivo,autodidacta,corp,nomina,Y,mujer,phd,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,Y,,,Y,,,Y,,,,Y,Y,,,,Y,Y
1991,201.102.47.88,2020-01-11 00:02:39.030119,,60000,0,35000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,1,México,CDMX,godin,trabajo,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,
2635,200.68.128.106,2020-01-27 21:17:15.478702,,60000,0,500000,0,4,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,14,4,México,CDMX,godin,escuela,corp,nomina,Y,mujer,phd,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,Y,,,Y,,,Y,,Y,Y,Y,Y,,,,Y,Y
1153,187.188.10.74,2020-01-06 17:53:47.410992,,59000,0,30000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,14,8,México,CDMX,godin,escuela,isv,hibrido,Y,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,
2458,201.175.132.219,2020-01-14 21:11:26.343836,,56000,0,100000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,1,México,Estado de México,godin,escuela,itservices,nomina,N,hombre,universidad,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,Y,Y,,,,,,,Y,,,,,,,,,Y,,Y,,,Y,Y,,Y,Y,Y,,,Y
1056,208.87.214.45,2020-01-02 19:28:37.649557,,55000,0,70000,0,10,5,Nativo o bilingue (ILR 5),38,14,5,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,Y,,,,Y,,,,Y,Y,Y,Y,Y,,,,,Y
1158,201.151.96.54,2020-01-06 18:12:18.040575,,55000,0,690000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,14,9,México,Hermosillo,otro,trabajo,itservices,nomina,Y,hombre,universidad,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,Y,,,,,
1645,189.158.240.72,2020-01-09 16:04:06.375579,,54300,0,78000,0,8,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),35,14,2,México,Monterrey,godin,escuela,itservices,nomina,Y,hombre,posgrado,,Y,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,Y,,Y,,,Y,Y,Y,Y,,Y,,,Y
969,189.213.196.24,2019-12-30 22:02:28.150689,,50000,0,23000,0,12,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),42,14,4,México,CDMX,godin,autodidacta,itservices,hibrido,N,hombre,pasante,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,,Y,,,
1388,2806:107e:8:6f72:6ce0:e8de:9cac:e6ac,2020-01-08 19:37:07.590861,,50000,0,50000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,14,2,México,Guadalajara,godin,autodidacta,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,Y,,,Y,,,Y,Y,Y,,,Y
1796,189.211.232.101,2020-01-09 21:01:37.600514,,50000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),40,14,3,México,Monterrey,godin,trabajo,itservices,nomina,N,hombre,universidad,,,,,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,
1751,200.68.137.209,2020-01-09 18:38:10.526278,,49000,0,17500,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),36,14,0,México,Mérida,godin,escuela,itservices,nomina,N,mujer,pasante,Y,,,Y,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,
192,2806:105e:1a:2757:50ba:aa7f:6f7b:7b17,2019-12-25 05:18:06.308894,,45000,0,600000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,14,9,México,CDMX,godin,autodidacta,itservices,hibrido,N,hombre,pasante,,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,Y,,,Y,,Y,Y,,Y,,Y,
1025,187.178.68.4,2019-12-31 20:34:00.80255,,45000,0,25000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),38,14,4,México,CDMX,godin,trabajo,itservices,nomina,Y,mujer,universidad,,Y,,,,,,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,
301,177.228.147.191,2019-12-26 19:41:51.32209,,44000,0,25000,0,5,5,Nativo o bilingue (ILR 5),34,14,10,México,Hermosillo,godin,escuela,itservices,nomina,Y,mujer,posgrado,,,,,,,,,Y,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,Y,Y,Y,Y,,Y,,Y,Y
1832,2806:106e:19:22d8:853d:8927:6d1:1473,2020-01-09 23:38:39.61773,,44000,0,145000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),40,14,7,México,CDMX,godin,escuela,corp,nomina,N,hombre,universidad,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,,Y,,,,Y,Y,,Y,,,Y
544,201.141.47.180,2019-12-26 22:23:45.186208,,43000,0,25000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),43,14,1,México,CDMX,godin,escuela,itservices,hibrido,N,hombre,universidad,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,Y,Y,,,Y,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,
1045,201.175.134.48,2020-01-02 16:28:29.865329,,41000,0,20000,0,10,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),35,14,3,México,CDMX,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,Y,Y,,Y,,Y,,,
109,201.175.156.63,2019-12-24 18:48:15.215682,,40000,0,21000,0,1,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),38,14,7,México,CDMX,godin,autodidacta,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,Y
2381,189.216.113.19,2020-01-14 17:54:07.953546,,40000,0,0,0,-20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),39,14,6,México,CDMX,directivo,escuela,itservices,emprendedor,N,mujer,maestria,,,,,,Y,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,
2110,45.235.172.162,2020-01-13 16:10:06.410001,,39600,0,180000,0,7,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),33,14,5,México,Monterrey,godin,trabajo,itservices,nomina,Y,mujer,universidad,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,Y
1914,187.237.25.98,2020-01-10 13:59:09.345088,,39000,0,100000,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),40,14,1,México,Tecamac,godin,autodidacta,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,Y,,Y,Y,,Y
2079,2806:264:4404:951e:9c3a:faf0:ea12:55d3,2020-01-13 03:27:03.469716,,36800,0,50000,0,2,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,14,3,México,Querétaro,godin,escuela,itservices,nomina,Y,mujer,universidad,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,Y,,Y,Y
302,201.174.172.174,2019-12-26 19:41:53.703933,,36000,0,25000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),41,14,1,México,Querétaro,godin,trabajo,startup,hibrido,N,mujer,maestria,,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,Y,,,,,
756,200.68.128.62,2019-12-27 20:42:29.043021,,36000,0,45000,0,5,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,2,México,CDMX,godin,autodidacta,uni,nomina,N,hombre,posgrado,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
949,2806:2f0:9060:641f:e42b:13f2:e631:73b1,2019-12-30 18:40:30.559336,,34000,0,30000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,14,13,México,Pachuca,docente,autodidacta,uni,nomina,N,mujer,maestria,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,
2548,201.99.103.91,2020-01-16 16:18:32.123414,,33000,0,36000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,12,México,Mérida,godin,escuela,isv,nomina,N,hombre,maestria,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,
955,2806:264:5401:9f1a:25ec:c8ab:3c77:5fe4,2019-12-30 20:15:46.553134,,32500,0,32000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,14,8,México,León,godin,escuela,isv,nomina,N,hombre,maestria,Y,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
2177,2806:264:5401:9f1a:b9f4:1fd0:e46f:b360,2020-01-13 22:42:18.061893,,32500,0,20000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,14,7,México,Leon,godin,escuela,isv,hibrido,N,hombre,maestria,Y,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
1676,207.248.32.233,2020-01-09 16:46:09.544869,,30500,0,2000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,14,14,México,Monterrey,godin,escuela,itservices,hibrido,N,hombre,universidad,,Y,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,,
694,187.190.22.70,2019-12-27 16:12:27.08557,,30000,0,0,0,50,5,Nativo o bilingue (ILR 5),36,14,4,México,Puebla,independiente,escuela,itservices,freelance,N,hombre,maestria,,,,,,,,,,,,,Y,,,Y,Y,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,Y,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,,,,
1320,2806:261:41a:338:6e:5751:5304:fda2,2020-01-08 04:03:17.696368,,30000,0,50000,0,2,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,14,5,México,Guadalajara,godin,escuela,uni,nomina,N,mujer,universidad,,,,,,,,,,,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,,Y,,,,,,Y,Y,,Y,,Y,Y,,,Y
1682,187.189.102.177,2020-01-09 16:52:29.763758,,30000,0,0,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),34,14,3,México,CDMX,godin,escuela,itservices,hibrido,N,mujer,universidad,,Y,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,
2637,201.141.9.45,2020-01-28 13:41:11.801569,,30000,0,40000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,14,0,México,CDMX,godin,autodidacta,corp,hibrido,N,hombre,pasante,,Y,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,Y,Y,Y,,,
2397,201.140.171.186,2020-01-14 18:10:16.227184,,28000,0,17000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),38,14,5,México,Mexicali,godin,escuela,itservices,nomina,N,mujer,universidad,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,
2446,200.23.10.55,2020-01-14 20:04:35.338037,,27000,0,15500,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),40,14,14,México,Calvillo,godin,escuela,gobierno,nomina,N,hombre,universidad,Y,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,Y,Y,,,
1329,189.216.159.37,2020-01-08 15:29:07.300349,,26000,0,0,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,14,5,México,CDMX,godin,escuela,corp,hibrido,N,mujer,universidad,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,
714,177.245.194.82,2019-12-27 17:48:00.567469,,25000,0,12500,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),38,14,1,México,Guadalajara,godin,escuela,itservices,hibrido,N,hombre,universidad,,,,,,,,,,,,Y,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,
1349,201.175.202.22,2020-01-08 16:37:52.151901,,25000,0,12000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),36,14,8,México,Puebla,godin,escuela,itservices,nomina,N,hombre,maestria,,,,,,,,,,,,,,,,Y,Y,,Y,,,,,,,,,,Y,,,,,Y,,,,,,,Y,,,,,,,,,,,,,Y,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,
2347,189.209.174.60,2020-01-14 17:31:50.377425,,25000,0,20000,0,4,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),42,14,8,México,CDMX,godin,escuela,itservices,nomina,N,hombre,pasante,,Y,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,Y,Y,,,,Y,
2369,201.110.199.120,2020-01-14 17:47:09.459978,,25000,0,70000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,5,México,Toluca,godin,trabajo,gobierno,nomina,N,mujer,maestria,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,Y,,,Y,,,,,,,,,,,
1630,189.204.217.122,2020-01-09 15:48:58.044137,,20000,0,20000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),37,14,14,México,Tizayuca,godin,trabajo,corp,nomina,N,mujer,universidad,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,Y,,,,Y,,Y
